Movie_ID,Title,Weighted_Rating,Director(s),Cast,Genres
1936,Tarpan: The Salvation,5.833204837422219,['Neelam r Singh'],"['Vandana Asthana', 'Rahul Chahan', 'Poonam Ingle']",['Drama']
1937,Asana Travelogue,5.833186380401136,['Jan Schmidt-Garre'],"['B.K.S. Iyengar', 'Patthabi Jois', 'Sri T. Krishnamacharya']","['Documentary, History']"
1938,Sohni Mahiwal,5.833174795261403,['Kanwal Biala'],"['Latif Faiziyev', 'Umesh Mehra', 'Sunny Deol']","['Action, Drama, Romance']"
1939,Cookie,5.833141772723336,['Lalit Marathe'],"['Nabeel Ahmed', 'Amit Ashar', 'Bhavin Bhanushali']",['Horror']
1940,Jhanak Jhanak Payal Baaje,5.833126623982258,['Shantaram Rajaram Vankudre'],"['Gopi Krishna', 'Sandhya', 'Keshavrao Date']","['Drama, Musical, Romance']"
1941,Mujhe Jeene Do,5.833054469284727,['Moni Bhattacharjee'],"['Sunil Dutt', 'Waheeda Rehman', 'Nirupa Roy']","['Action, Crime, Drama']"
1942,Melody,5.833037002629017,['Sai Paranjape'],"['Shabana Azmi', 'Aruna Irani', 'Zakir Hussain']","['Drama, Musical']"
1943,Kamla,5.833020484570637,['Jag Mundhra'],"['Shabana Azmi', 'Deepti Naval', 'Marc Zuber']",['Drama']
1944,Julie,5.833019840004433,['K.S. Sethumadhavan'],"['Lakshmi', 'Vikram Makandar', 'Nadira']","['Family, Musical, Romance']"
1945,Bairaag,5.832923735736186,['Asit Sen'],"['Dilip Kumar', 'Saira Banu', 'Leena Chandavarkar']","['Drama, Thriller']"
1946,Amber,5.83291881738701,['Jayant Desai'],"['Nargis', 'Raj Kapoor', 'Agha']","['Action, Adventure, Drama']"
1947,Didi,5.832914562503116,['K. Narayan Kale'],"['Sunil Dutt', 'Shubha Khote', 'Feroz Khan']",['Drama']
1948,Karunamayudu,5.8328323944815885,['A. Bhimsingh'],"['Christopher Coelho', 'Chandramohan', 'Rajasulochana']","['Biography, Drama, Family']"
1949,Amir Garib,5.832820137184536,['Mohan Kumar'],"['Dev Anand', 'Hema Malini', 'Prem Nath']","['Action, Thriller']"
1950,Anokha Rishta,5.832792664476073,['I.V. Sasi'],"['Rajesh Khanna', 'Smita Patil', 'Sabeeha']",['Drama']
1951,Nanhe Jaisalmer: A Dream Come True,5.832773380898291,['Samir Karnik'],"['Dwij Yadav', 'Bobby Deol', 'Sharat Saxena']","['Comedy, Drama, Family']"
1952,Parvarish,5.832704455266378,['S. Bannerjee'],"['Raj Kapoor', 'Mala Sinha', 'Lalita Pawar']","['Drama, Family']"
1953,Apradh,5.832704455266378,['Feroz Khan'],"['Feroz Khan', 'Mumtaz', 'Prem Chopra']","['Action, Thriller, Romance']"
1954,Terror,5.832704455266378,['Satish Kasetty'],"['Meka Srikanth', 'Nikita Thukral', 'Ravi Varma']","['Action, Crime, Thriller']"
1955,Udham Singh,5.8326962318226805,['Shoojit Sircar'],"['Kirsty Averton', 'Tim Berrington', 'Nicholas Gecks']","['Crime, Drama, History']"
1956,Sita Swayamvar,5.8326962318226805,['Bapu'],"['Ravi Kumar', 'Jaya Prada', 'Satyanarayana Kaikala']","['Adventure, Drama, Fantasy']"
1957,Baharon Ki Manzil,5.832629067005859,['Yakub Hasan Rizvi'],"['Meena Kumari', 'Dharmendra', 'Rehman']",['Mystery']
1958,Roshni,5.832597294960156,['Anshul Adhikari'],"['Nazneen Bhatia', 'Roshni', 'Vandana Shiva']","['Documentary, Family']"
1959,Pyar Hi Pyar,5.8325901712375705,['Bhappi Sonie'],"['Vyjayanthimala', 'Dharmendra', 'Pran']",['Romance']
1960,The Journey of Karma,5.8325856618451875,['Jagbir Dahiya'],"['Shakti Kapoor', 'Poonam Pandey', 'Gauri Shankar']",['Drama']
1961,Bahattar Hoorain,5.83257026950038,['Sanjay Puran Singh Chauhan'],"['Narottam Bain', 'Aamir Bashir', 'Pawan Malhotra']",['Comedy']
1962,Daayen Ya Baayen,5.832568424101435,['Bela Negi'],"['Deepak Dobriyal', 'Manav Kaul', 'Badrul Islam']","['Comedy, Drama, Family']"
1963,Anita,5.8325220342702675,['Raj Khosla'],"['Sadhana', 'Manoj Kumar', 'I.S. Johar']","['Musical, Thriller, Mystery']"
1964,Daud: Fun on the Run,5.8324708221708015,['Ram Gopal Varma'],"['Sanjay Dutt', 'Urmila Matondkar', 'Paresh Rawal']","['Action, Adventure, Comedy']"
1965,Pyari Behna,5.832407091208235,['Bapu'],"['Mithun Chakraborty', 'Padmini Kolhapure', 'Tanvi Azmi']","['Action, Comedy, Drama']"
1966,Godaan,5.832403661634505,['Trilok Jetley'],"['Raaj Kumar', 'Kamini Kaushal', 'Shashikala']",['Drama']
1967,Dil Diya Dard Liya,5.832350170202389,['Abdul Rashid Kardar'],"['Dilip Kumar', 'Dilip Kumar', 'Waheeda Rehman']","['Drama, Musical, Romance']"
1968,Saathi,5.832269831840301,['Mahesh Bhatt'],"['Aditya Pancholi', 'Mohsin Khan', 'Varsha Usgaonkar']","['Action, Crime, Drama']"
1969,Hansa,5.8322523306071234,['Manav Kaul'],"['Trimala Adhikari', 'Abhay Joshi', 'Ashish Kumar']",['Drama']
1970,Yeh Woh Manzil To Nahin,5.8322523306071234,['Sudhir Mishra'],"['Manohar Singh', 'Habib Tanvir', 'B.M. Shah']",['Drama']
1971,Gharana,5.832237407519165,['S.S. Vasan'],"['Rajendra Kumar', 'Raaj Kumar', 'Bipin Gupta']","['Comedy, Drama, Family']"
1972,Tamasha,5.832232303701223,['Phani Majumdar'],"['Dev Anand', 'Meena Kumari', 'Bipin Gupta']",['Drama']
1973,Heeralal Pannalal,5.832122772781762,['Ashok Roy'],"['Shashi Kapoor', 'Randhir Kapoor', 'Zeenat Aman']","['Action, Comedy']"
1974,Sons of Ram,5.832122772781762,['Kushal Ruia'],"['Sunidhi Chauhan', 'Ettienne Couthino', 'Devansh Doshi']","['Animation, Drama, Musical']"
1975,Phir Wohi Raat,5.832116280923352,['Danny Denzongpa'],"['Rajesh Khanna', 'Kim', 'Aruna Irani']","['Crime, Horror, Mystery']"
1976,Naukar Biwi Ka,5.832006083488606,['Rajkumar Kohli'],"['Agha', 'Rajeev Anand', 'Raj Babbar']","['Action, Drama, Comedy']"
1977,Hawayein,5.831941784469139,['Amitoj Mann'],"['Amitoj Mann', 'Babbu Mann', 'Anandee Tripathi']","['Drama, Romance']"
1978,Dagadi Chaawl,5.831941784469139,['Chandrakant Kanse'],"['Ankush Chaudhari', 'Makrand Deshpande', 'Pooja Sawant']","['Action, Crime, Drama']"
1979,Mazdoor,5.83190743989496,['Ravi Chopra'],"['Dilip Kumar', 'Nanda', 'Raj Babbar']","['Drama, Romance']"
1980,Ayee Milan Ki Bela,5.831833952830116,['Mohan Kumar'],"['Rajendra Kumar', 'Saira Banu', 'Dharmendra']","['Drama, Romance']"
1981,The Great Indian Butterfly,5.831832305241461,['Sarthak Dasgupta'],"['Aamir Bashir', 'Sandhya Mridul', 'Koel Purie']",['Drama']
1982,Baaraat Company,5.831832305241461,['Syed Ahmad Afzal'],"['Sandeepa Dhar', 'Archana Gautam', 'Anurita Jha']","['Comedy, Romance']"
1983,Yaara Dildara,5.831761127546897,['H.M. Mirza'],"['Mahrukh Mirza', 'Shahrukh Mirza', 'Aasif Sheikh']","['Romance, Drama, Family']"
1984,Trishna,5.831761127546897,['Anil Ganguly'],"['Shashi Kapoor', 'Sanjeev Kumar', 'Rakhee Gulzar']",['Drama']
1985,Tapasya,5.831761127546897,['Anil Ganguly'],"['Rakhee Gulzar', 'Parikshit Sahni', 'Asrani']","['Drama, Family']"
1986,Mahayoddha Rama,5.8316719062094124,['Rohit Vaid'],"['Kunal Kapoor', 'Jimmy Sheirgill', 'Gulshan Grover']",['Animation']
1987,Yehi Hai Zindagi,5.831661671667202,['K.S. Sethumadhavan'],"['Sanjeev Kumar', 'Utpal Dutt', 'David Abraham']","['Comedy, Drama']"
1988,Ab Ayega Mazaa,5.831646325466283,['Pankaj Parashar'],"['Ravi Baswani', 'Raja Bundela', 'Pawan Malhotra']",['Comedy']
1989,Nanu Ki Jaanu,5.831621994003062,['Faraz Haider'],"['Abhay Deol', 'Patralekhaa Paul', 'Rajesh Sharma']","['Comedy, Drama, Horror']"
1990,Rihaee,5.831589989561149,['Aruna Raje'],"['Vinod Khanna', 'Hema Malini', 'Naseeruddin Shah']",['Drama']
1991,Kurukshetra,5.831536125809654,['Kamalakara Kameshwara Rao'],"['Sobhan Babu', 'Krishna Ghattamaneni', 'Krishnamraju']","['Action, Drama, History']"
1992,Agni IPS,5.831536125809654,['Anand P. Raju'],"['Saroja Devi B.', 'Saikumar', 'Ranjitha']",['Action']
1993,Hamari Bahu Alka,5.831513901040422,['Basu Chatterjee'],"['Rakesh Roshan', 'Bindiya Goswami', 'Utpal Dutt']","['Drama, Family']"
1994,Ooops a Desi,5.831503476433138,['C. Jenner Jose'],"['BuAli Shah', 'Pragathi Yadhati', 'Adnan Khalid']",['Thriller']
1995,Aadmi,5.831500053962397,['Arshad Khan'],"['Ajit', 'Vikas Anand', 'Arjun']","['Action, Crime, Drama']"
1996,Zinda Dil,5.83145336188233,['Sikandar Khanna'],"['Rishi Kapoor', 'Neetu Singh', 'Zaheera']","['Action, Romance']"
1997,Satya 2,5.831389804989514,['Ram Gopal Varma'],"['Puneet Singh Ratn', 'Sharwanand', 'Anaika Soti']","['Action, Crime, Drama']"
1998,Mehrban,5.831337511065751,['A. Bhimsingh'],"['Ashok Kumar', 'Sulochana Latkar', 'Sunil Dutt']",['Drama']
1999,Kartavya,5.8313218527413655,['Mohan Segal'],"['Dharmendra', 'Rekha', 'Nirupa Roy']","['Action, Drama']"
2000,June,5.8313090152742255,['Suhrud Godbole'],"['Vaibhav Khisti', 'Nilesh Divekar', 'Jitendra Joshi']",['Drama']
2001,Fakira,5.831296174629073,['C.P. Dixit'],"['Shashi Kapoor', 'Shabana Azmi', 'Asrani']","['Action, Drama, Thriller']"
2002,Pyar Ka Mandir,5.831296174629073,['K. Bapaiah'],"['Mithun Chakraborty', 'Madhavi', 'Bharat Bhushan']","['Drama, Family']"
2003,Yudh,5.83128393070728,['Rajiv Rai'],"['Jackie Shroff', 'Anil Kapoor', 'Tina Ambani']","['Action, Crime, Drama']"
2004,Cecilia,5.831275717038884,['Pankaj Johar'],"['Cecilia', 'Pankaj Johar', 'Rishi Kant']",['Documentary']
2005,Masala Chai,5.831221230253673,['Marco Hülser'],"['Mohammad Chacha', 'Gouri Mahato', 'Subodh Pramod']",['Documentary']
2006,Vishwanath,5.831160031031748,['Subhash Ghai'],"['Shatrughan Sinha', 'Reena Roy', 'Pran']","['Action, Mystery, Thriller']"
2007,Masterji,5.831092170899438,['K. Raghavendra Rao'],"['Rajesh Khanna', 'Sridevi', 'Anita Raj']","['Comedy, Drama, Romance']"
2008,Devata,5.831060975282646,['S. Ramanathan'],"['Sanjeev Kumar', 'Shabana Azmi', 'Rakesh Roshan']","['Drama, Family']"
2009,Shaque,5.831060975282646,['Vikas Desai'],"['Aruna Raje', 'Vinod Khanna', 'Shabana Azmi']",['Drama']
2010,Banarasi Babu,5.831056551795592,['Shankar Mukherjee'],"['Dev Anand', 'Rakhee Gulzar', 'Yogeeta Bali']","['Drama, Thriller']"
2011,Ramad,5.831052509233838,['Shankar Addi Mehra'],"['Sourabh Arora', 'Abhinav Goyal', 'Raphael Jose']","['Drama, Thriller']"
2012,Lajwanti,5.830973380139269,['Narendra Suri'],"['Nargis', 'Balraj Sahni', 'Kumari Naaz']","['Drama, Family']"
2013,Sarabha,5.830917524243747,['N. Narasimharao'],"['Narsimha Rao', 'Aakash Kumar Sehdev', 'Mishti']",['Fantasy']
2014,Aswamedham,5.830917524243747,['K. Raghavendra Rao'],"['Nandamuri Balakrishna', 'Sobhan Babu', 'Amrish Puri']","['Action, Drama']"
2015,Madhosh,5.830917524243747,['Vikram Bhatt'],"['Deven Bhojani', 'Dilip Dhawan', 'Dinesh Hingoo']",['Romance']
2016,Yeh Raat Phir Na Aaygi,5.830917524243747,['Brij'],"['Prithviraj Kapoor', 'Biswajit Chatterjee', 'Sharmila Tagore']","['Drama, Mystery, Romance']"
2017,Noise of Silence,5.830913632194019,['Saif Baidya'],"['Puja Jha', 'Syed Firdaus', 'Sayantika Nath']","['Drama, Romance']"
2018,Rukhsat,5.830913632194019,['Simi Garewal'],"['Mithun Chakraborty', 'Simi Garewal', 'Marc Zuber']",['Romance']
2019,Mahek,5.830890447084675,['Kranti Kanadé'],"['Shriya Sharma', 'Madan Deodhar', 'Anuya Bhagwat']",['Family']
2020,Dashavatar,5.8307986962832965,['Bhavik Thakore'],"['Vinay Apte', 'Kenneth Desai', 'Rupali Ganguly']","['Animation, Family']"
2021,Karm,5.830789587081406,['B.R. Chopra'],"['Rajesh Khanna', 'Vidya Sinha', 'Shabana Azmi']","['Drama, Family']"
2022,Meri Biwi Ki Shaadi,5.830683789795558,['Rajat Rakshit'],"['Amol Palekar', 'Ranjeeta Kaur', 'Ashok Saraf']","['Comedy, Drama']"
2023,Slender Threads,5.83066834586196,['Raj Khosla'],"['Vinod Khanna', 'Moushumi Chatterjee', 'Kabir Bedi']","['Action, Drama']"
2024,Just Like That,5.830631836344507,['Kislay'],"['Trimala Adhikari', 'Harish Khanna', 'Mohini Sharma']",['Drama']
2025,Giddh: The Vulture,5.830619060331784,['T.S. Ranga'],"['Om Puri', 'Smita Patil', 'Nana Patekar']",['Drama']
2026,Dhumm,5.830614035296142,['M.S. Ramesh'],"['Sudeep', 'Rakshitha', 'Srinath']","['Action, Drama, Family']"
2027,Mere Humsafar,5.830599532430318,['Dulal Guha'],"['Sharmila Tagore', 'Jeetendra', 'Balraj Sahni']","['Drama, Romance']"
2028,Aar Ya Paar,5.830594809983085,['Ketan Mehta'],"['Jackie Shroff', 'Deepa Sahi', 'Ritu Shivpuri']",['Thriller']
2029,Hello Hum Lallann Bol Rahe Hain,5.830594294546222,['Dilip Shukla'],"['Rajpal Yadav', 'Preeti Mehra', 'Makarand Anaspure']","['Comedy, Drama']"
2030,Lovefucked,5.8305580842163724,['Aadish Keluskar'],"['Himanshu Kohli', 'Rohit Kokate', 'Khushboo Upadhyay']","['Drama, Romance']"
2031,Ghashiram Kotwal,5.830522458278149,['K. Hariharan'],"['Mani Kaul', 'Saeed Akhtar Mirza', 'Kamal Swaroop']","['Biography, History']"
2032,Haathon Ki Lakeeren,5.830517853884234,['Chetan Anand'],"['Sanjeev Kumar', 'Zeenat Aman', 'Jackie Shroff']","['Musical, Drama, Family']"
2033,Hyderabad Blues 2,5.830515849524097,['Nagesh Kukunoor'],"['Tisca Chopra', 'Jyoti Dogra', 'Anuj Gurwara']","['Drama, Comedy']"
2034,Vidya,5.830509974498979,['Girish Trivedi'],"['Suraiya', 'Dev Anand', 'Madan Puri']","['Drama, Romance']"
2035,Aap Aye Bahaar Ayee,5.830468916298773,['Mohan Kumar'],"['Rajendra Kumar', 'Sadhana', 'Prem Chopra']","['Comedy, Drama, Romance']"
2036,Thoongathey Tambi Thoongathey,5.830452771883456,['S.P. Muthuraman'],"['Kamal Haasan', 'Radha', 'Goundamani']",['Drama']
2037,Pyar,5.83041798776982,['V.M. Vyas'],"['Raj Kapoor', 'W.M. Khan', 'Nargis']",['Drama']
2038,Khejdi,5.830380082554368,['Rohit Dwivedi'],"['Priyanka Agarwal', 'Sahil Bhati', 'Bertwin Ravi Dsouza']",['Drama']
2039,Khuda Hafiz,5.830380082554368,['Kidar Nath Sharma'],"['Ratna Bhooshan', 'Shibana Dutta', 'Urmila Matondkar']",['Drama']
2040,LIE,5.830376584949486,['Hanu Raghavapudi'],"['Nithiin', 'Megha Akash', 'Ravi Kishan']","['Action, Adventure, Thriller']"
2041,Kuch To Gadbad Hai,5.830360044381038,['Suresh Bafna'],"['Nilanjana Bhattacharya', 'Kulbir Badesron', 'Arun Bakshi']",['Comedy']
2042,Ek Paheli,5.83032041251772,['Naresh Kumar'],"['Feroz Khan', 'Tanuja', 'Sanjeev Kumar']","['Drama, Horror, Mystery']"
2043,Ghar Ho To Aisa,5.830318955373075,['Kalpataru'],"['Anil Kapoor', 'Meenakshi Sheshadri', 'Raj Kiran']",['Drama']
2044,Geetaa Mera Naam,5.830283967712358,['Sadhana'],"['Sunil Dutt', 'Sadhana', 'Feroz Khan']","['Action, Drama, Thriller']"
2045,Vicky Dada,5.830283967712358,['Kodanda Rami Reddy A.'],"['Nagarjuna Akkineni', 'Juhi Chawla', 'Radha']","['Action, Crime']"
2046,Meridian Lines,5.8302749097380095,['Venod Mitra'],"['Arjun Rampal', 'Irrfan Khan', 'Konkona Sen Sharma']",['Drama']
2047,Abhinetri,5.8302551652344885,['Subodh Mukherji'],"['Shashi Kapoor', 'Hema Malini', 'Deb Mukherjee']","['Drama, Romance']"
2048,Damaad,5.830238037340031,['Rajat Rakshit'],"['Amol Palekar', 'Ranjeeta Kaur', 'Ashok Saraf']",['Comedy']
2049,Gang,5.8301995442915775,['Mazhar Khan'],"['Jackie Shroff', 'Nana Patekar', 'Kumar Gaurav']","['Action, Crime, Drama']"
2050,Apna Asmaan,5.830182266273646,['Kaushik Roy'],"['Irrfan Khan', 'Shobana', 'Dhruv Piyush Panjuani']","['Drama, Sci-Fi']"
2051,Colour photo,5.83006243234535,['Aziz Naser'],"['Gullu Dada', 'Shahbaz Khan', 'Aziz Naser']",['Comedy']
2052,Awasaan,5.83006243234535,['Rajat Kumar Chaturvedi'],"['Arjun Chakrabarty', 'Trishala Idnani', 'Sarvagya Jain']",['Drama']
2053,Jwar Bhata,5.830034202801227,['Amiya Chakrabarty'],"['Ruma Guha Thakurta', 'Aga Jaan', 'Vikram Kapoor']","['Drama, Romance']"
2054,Chinar Daastaan-E-Ishq,5.830021580631535,['Sharique Minhaj'],"['Parveen Kaur', 'Faisal Khan', 'Shahbaaz Khan']",['Romance']
2055,Sanyasi,5.830021580631535,['Sohanlal Kanwar'],"['Manoj Kumar', 'Hema Malini', 'Prem Nath']",['Drama']
2056,Mirror Game,5.829961827657572,['Vijit Sharma'],"['Parvin Dabas', 'Dhruv Bali', 'Pooja Batra']","['Crime, Mystery, Thriller']"
2057,Yugpurush: A Man Who Comes Just Once in a Way,5.82988249566417,['Partho Ghosh'],"['Nana Patekar', 'Jackie Shroff', 'Manisha Koirala']",['Drama']
2058,Parivaar,5.8298763186837155,['Shashilal K. Nair'],"['Mithun Chakraborty', 'Meenakshi Sheshadri', 'Shakti Kapoor']","['Drama, Family']"
2059,Gopinath,5.829872714766453,['Mahesh Kaul'],"['Latika', 'Raj Kapoor', 'Tripti Mitra']",['Drama']
2060,Inquilab,5.829872714766453,['Debaki Bose'],"['Durga Khote', 'Prithviraj Kapoor', 'Syed Mohammed']",['Drama']
2061,Ujala,5.829722564502995,['Naresh Saigal'],"['Mala Sinha', 'Shammi Kapoor', 'Raaj Kumar']","['Crime, Drama, Romance']"
2062,Dastan,5.829722564502995,['Abdul Rashid Kardar'],"['Suraiya', 'Raj Kapoor', 'Veena']","['Drama, Family, Romance']"
2063,Satah Se Uthata Aadmi,5.829720085819702,['Mani Kaul'],"['Bharat Gopy', 'Vibhuti Jha', 'Satyen Kumar']",['Drama']
2064,Insaaf,5.829720085819702,['Mukul Anand'],"['Vinod Khanna', 'Dimple Kapadia', 'Suresh Oberoi']","['Action, Drama']"
2065,Maa,5.829660652111428,['M.A. Thirumugham'],"['Dharmendra', 'Hema Malini', 'Nirupa Roy']","['Drama, Family']"
2066,Gateway of India,5.829640418795148,['J. Om Prakash'],"['Bharat Bhushan', 'Pradeep Kumar', 'Madhubala']","['Comedy, Crime, Drama']"
2067,Ghatothkach,5.829623220912094,['Singeetam Srinivasa Rao'],"['Sunidhi Chauhan', 'Shreya Ghoshal', 'Mahalakshmi Iyer']","['Animation, Family']"
2068,Kabaad- The Coin,5.829524387674144,['Varadraj Swami'],"['Vivaan Shah', 'Zoya Afroz', 'Abhishek Bajaj']",['Drama']
2069,Kadal Meengal,5.829524387674144,['G.N. Rangarajan'],"['Kamal Haasan', 'Sujatha', 'Ambika']",['Drama']
2070,Sanjh Aur Savera,5.82951437625391,['Hrishikesh Mukherjee'],"['Meena Kumari', 'Guru Dutt', 'Mehmood']","['Drama, Family']"
2071,Kinare Kinare,5.82948899841781,['Chetan Anand'],"['Dev Anand', 'Meena Kumari', 'Chetan Anand']","['Drama, Romance']"
2072,Paheli,5.829483823188304,['Prashant Nanda'],"['Satyajeet', 'Nameeta Chandra', 'Abka Chuliya']","['Drama, Family']"
2073,Most Common Budbak,5.829483823188304,['Shashank Kumar'],"['Rajni Katiyar', 'Raj Nandini', 'Amitesh Sriram']",['Drama']
2074,Killer,5.829458715712985,['Fazil'],"['Nagarjuna Akkineni', 'Nagma', 'Sharada']","['Action, Crime, Drama']"
2075,Secret Attack,5.8294069811764615,['Hemendra Kumar Singh'],"['Perthvi Jutsi', 'Brijendra Kala', 'Ashutosh Kaushik']",['Drama']
2076,Pyar Ki Jeet,5.829385082453265,['Saawan Kumar Tak'],"['Shashi Kapoor', 'Vinod Mehra', 'Rekha']","['Comedy, Drama, Musical']"
2077,Current,5.8292925413177015,['K. Hariharan'],"['Om Puri', 'Deepti Naval', 'Shreeram Lagoo']",['Drama']
2078,Kaamannana Makkalu,5.829287893118655,['Chi Gurudutt'],"['Sudeep', 'Rockline Venkatesh', 'Deepu']","['Action, Comedy, Drama']"
2079,Soch Lo,5.829250520661772,['Sartaj Singh Pannu'],"['Barkha Madan', 'Iris Maity', 'Nishan Nanaiah']","['Action, Crime, Drama']"
2080,Uljhan,5.829250520661772,['Raghunath Jhalani'],"['Ashok Kumar', 'Sanjeev Kumar', 'Sulakshana Pandit']",['Mystery']
2081,Care of Footpath,5.829215487919398,['Kishan Shrikanth'],"['Kishan Shrikanth', 'Jayashree Basavaraj', 'Jackie Shroff']","['Drama, Family']"
2082,Aadmi Aur Apsara,5.829184347622663,['J. Om Prakash'],"['K. Raghavendra Rao', 'Chiranjeevi', 'Amrish Puri']",['Fantasy']
2083,Tank Cleaner,5.829166388894835,['Parvinder Singh Wraich'],"['Harkiran Kaur Wraich', 'Muntazir Ahmad', 'Sunny Gill Ambersariya']",['Thriller']
2084,Arzoo,5.8291522098429,['Shaheed Latif'],"['Kamini Kaushal', 'Dilip Kumar', 'Shashikala']","['Musical, Romance']"
2085,Umakant Pandey Purush Ya,5.8291522098429,['Ajeet Kumar'],"['Rishi Bhummi', 'Amit Goel', 'Mayak Jain']","['Biography, Comedy, Drama']"
2086,Resham Ki Dori,5.8291522098429,['Atma Ram'],"['Saira Banu', 'Dharmendra', 'Kumud Chuggani']","['Drama, Family']"
2087,Kasba,5.8291522098429,['Kumar Shahani'],"['Navjot Hansra', 'K.K. Raina', 'Manohar Singh']",['Drama']
2088,Pocket Maar,5.829149578506865,['Harnam Singh Rawail'],"['Dev Anand', 'Geeta Bali', 'Nadira']","['Action, Crime, Drama']"
2089,Aakhri Sangam,5.829149578506865,['N.K. Vishwanathan'],"['Nassar', 'Nirosha', 'Aurn Pandian']","['Action, Romance']"
2090,Benazir,5.829149578506865,['S. Khalil'],"['Meena Kumari', 'Ashok Kumar', 'Shashi Kapoor']","['Drama, Romance']"
2091,Sree Rama Anjaneya Yuddham,5.82908466234667,['Bapu'],"['N.T. Rama Rao', 'Janardhana Rao Arja', 'Saroja Devi B.']","['Drama, Fantasy']"
2092,The Reluctant Crime,5.829077816434171,['Arvind Pratap'],"['Dharmendra Ahir', 'Awanish Kotnal', 'Rakhi Mansha']",['Drama']
2093,Chor Aur Chand,5.8289616573414715,['Pavan Kaul'],"['Aditya Pancholi', 'Pooja Bhatt', 'Aruna Irani']","['Action, Adventure, Drama']"
2094,Goonj Uthi Shehnai,5.828933101182391,['Vijay Bhatt'],"['Rajendra Kumar', 'Ameeta', 'Anita Guha']","['Musical, Romance']"
2095,Man Pasand,5.8288908946010745,['Basu Chatterjee'],"['Dev Anand', 'Tina Ambani', 'Girish Karnad']","['Comedy, Drama']"
2096,Operation Jackpot,5.828862546975994,['Dhorairaj Bhagavan'],"['T.R. Narasimharaju', 'Niranjan', 'Rajkumar']","['Action, Mystery']"
2097,Bhanwarey,5.828824408957779,['Shaurya Singh'],"['Shaurya Singh', 'Karhan Dev', 'Jashan Singh Kohli']",['Comedy']
2098,Bengaloored,5.828764364590017,['Swaroop Kanchi'],"['Harish Raj', 'Meghana Mudiyam', 'Srinivasa Prabhu']","['Drama, Romance']"
2099,Afsana Pyar Ka,5.828673700040663,['M.R. Shahjahan'],"['Aamir Khan', 'Neelam Kothari', 'Deepak Tijori']","['Drama, Romance']"
2100,Aashiq,5.828647949425997,['Hrishikesh Mukherjee'],"['Raj Kapoor', 'Padmini', 'Nanda']",['Romance']
2101,Jangal Mein Mangal,5.828647949425997,['Rajendra Bhatia'],"['Kiran Kumar', 'Reena Roy', 'Sonia Sahni']","['Adventure, Romance']"
2102,Ek-Hi-Rasta,5.828630568793862,['B.R. Chopra'],"['Ashok Kumar', 'Meena Kumari', 'Sunil Dutt']",['Drama']
2103,Bade Dil Wala,5.828603419367829,['Bhappi Sonie'],"['Rishi Kapoor', 'Tina Ambani', 'Sarika']","['Drama, Action, Crime']"
2104,Aadmi Aur Insaan,5.828517370566724,['Yash Chopra'],"['Dharmendra', 'Saira Banu', 'Feroz Khan']","['Drama, Romance, Thriller']"
2105,Krish Trish and Baltiboy: Face Your Fears,5.8284708421287705,['Tilak Shetty'],"['Deepak Chachra', 'Smita Malhotra', 'Tarun Ratnani']",['Animation']
2106,Woman,5.8284708421287705,['B.R. Ishara'],"['Zeenat Aman', 'Sadashiv Amrapurkar', 'Savita Bajaj']","['Action, Drama']"
2107,50 Lakh,5.828428750341899,['Chandra Sekhar Yeleti'],"['Pawan Malhotra', 'Mohit Chadha', 'Veerendra Chauhan']","['Comedy, Thriller']"
2108,Ustadon Ke Ustad,5.8284089086022774,['Brij'],"['Ashok Kumar', 'Pradeep Kumar', 'Shakila']","['Action, Crime, Drama']"
2109,Let's Enjoy,5.82831762920709,['Siddharth Anand Kumar'],"['Ankur Tewari', 'Aashish Chaudhary', 'Roshni Chopra']",['Comedy']
2110,Oonga,5.828299275485101,['Devashish Makhija'],"['Raju Singh', 'Seema Biswas', 'Priyanka Bose']","['Adventure, Drama']"
2111,Humne Jeena Seekh Liya,5.828299275485101,['Milind Ukey'],"['Omkar Bhatkar', 'Siddharth Chandekar', 'Gaurav Chopra']",['Drama']
2112,Majjma,5.828256892011372,['Prabhat Sachdeva'],"['Amit Bhardwaj', 'Gagansharmaknl', 'Nanda Yadav']",['Drama']
2113,Ballad of Rustom,5.828256892011372,['Ajita Suchitra Veera'],"['Ashwath Bhatt', 'Samiksha Bhatt', 'Tejaswi Bm']",['Drama']
2114,Ek Saal,5.828235978443823,['Devendra Goel'],"['Ashok Kumar', 'Madhubala', 'Johnny Walker']","['Drama, Family, Romance']"
2115,Jeene Nahin Doonga,5.828235978443823,['Prabhas'],"['Trisha Krishnan', 'Prakash Raj', 'Tottempudi Gopichand']",['Action']
2116,Andheri Raat Mein Diya Tere Haath Mein,5.828224714252143,['Dada Kondke'],"['Dada Kondke', 'Usha Chavan', 'Dina Pathak']","['Comedy, Drama']"
